outgoing_connections,obyt_SUM,ibyt_SUM,ln_ibyt_SUM,ln_obyt_SUM,weighted_degree,ip,degree,total_traffic,ln_total_traffic,ln_degree,ln_weighted_degree,label
1614,27811586,75941406,18.1454726272,17.1409632544,1689.0,172.30.1.229,21,103752992,18.4575235552,3.04452243772,7.43189191681,1.0
1516,25839953,56746042,17.8540964674,17.067432418,1581.0,172.30.1.246,20,82585995,18.2293506721,2.99573227355,7.36581283721,1.0
1161,14576008,32897108,17.3088953091,16.4948874473,1205.0,172.20.1.250,21,47473116,17.6756741298,3.04452243772,7.09423484592,1.0
855,5326169,10495250,16.1664333318,15.488142776,872.0,172.10.1.239,22,15821419,16.5768752129,3.09104245336,6.77078942391,1.0
826,2696894,4644220,15.3511339936,14.8076112984,836.0,172.20.1.175,16,7341114.0,15.8090011602,2.77258872224,6.72862861308,1.0
686,2076853,8807710,15.9911380322,14.5463643252,709.0,172.20.1.113,21,10884563,16.2028561049,3.04452243772,6.56385552653,1.0
793,2405407,8598618,15.9671120506,14.693229678,808.0,172.30.1.180,20,11004025,16.2137716729,2.99573227355,6.69456205852,1.0
1155,26510891,14500386,16.4896858277,17.0930661877,1183.0,172.10.1.112,29,41011277,17.5293576356,3.36729582999,7.07580886398,1.0
1252,28105552,15184385,16.5357781551,17.1514776949,1273.0,172.10.1.191,25,43289937,17.5834307641,3.21887582487,7.14913159856,1.0
706,2354399,336282,12.7257053727,14.6717960512,712.0,172.20.1.68,15,2690681.0,14.8053048794,2.7080502011,6.56807791141,1.0
675,1895345,5458492,15.5126831191,14.454911438,688.0,172.20.1.156,19,7353837.0,15.8107327758,2.94443897917,6.53378883793,1.0
750,357079573,285207021,19.468725864,19.6934692085,28541.0,10.1.0.75,844,642286594,20.2805451701,6.7381524946,10.259096929,1.0
778,2763992,485764,13.0934781882,14.8321865695,787.0,172.30.1.159,17,3249756.0,14.9940904746,2.83321334406,6.66822824842,1.0
763,1868244,17487762,16.67701188,14.4405095102,785.0,172.20.1.197,21,19356006,16.7785133169,3.04452243772,6.66568371778,1.0
737,2438204,5720448,15.559557682,14.7067722607,748.0,172.20.1.34,17,8158652.0,15.9145895172,2.83321334406,6.61740297797,1.0
722,2026820,17002134,16.6488494236,14.5219786203,742.0,172.30.1.84,21,19028954,16.7614722719,3.04452243772,6.60934924317,1.0
1481,24167775,33851866,17.3375046814,17.0005306922,1526.0,172.30.1.240,21,58019641,17.8762921491,3.04452243772,7.33040521184,1.0
632,1650463,4913076,15.4074107802,14.3165664126,704.0,172.10.2.48,19,6563539.0,15.6970404972,2.94443897917,6.55677835616,1.0
847,2070317,4346664,15.2849192123,14.5432122936,858.0,172.10.2.128,18,6416981.0,15.6744583158,2.8903717579,6.75460409949,1.0
703,2702162,10720772,16.1876937259,14.8095627513,716.0,172.20.1.129,17,13422934,16.4124752945,2.83321334406,6.57368016696,1.0
1192,27963966,9115968,16.025538159,17.1464273108,1210.0,172.10.1.109,20,37079934,17.4285865187,2.99573227355,7.09837563859,1.0
564,1878090,4233536,15.2585481356,14.4457658609,577.0,172.30.1.39,18,6111626.0,15.6257034169,2.8903717579,6.35784226651,1.0
805,1758420,2015830,14.5165415792,14.3799262365,827.0,172.30.1.161,19,3774250.0,15.1437122454,2.94443897917,6.71780469502,1.0
666,1718519,7467536,15.82607565,14.3569734314,678.0,172.30.1.164,18,9186055.0,16.0331971312,2.8903717579,6.51914728794,1.0
736,2361001,14361800,16.4800824619,14.6745962396,757.0,172.30.1.110,21,16722801,16.6322836755,3.04452243772,6.62936325344,1.0
952,9970249,24165546,17.0004384577,16.1151161166,983.0,172.10.1.240,24,34135795,17.3458570984,3.17805383035,6.89060912015,1.0
588,1117010,322382,12.6834924568,13.9261660306,597.0,172.30.1.34,19,1439392.0,14.1797313602,2.94443897917,6.39191711339,1.0
637,2027642,3293152,15.0073557188,14.5223840995,757.0,172.20.2.124,21,5320794.0,15.4871330983,3.04452243772,6.62936325344,1.0
1120,25527872,6827016,15.73639824,17.0552814328,1140.0,172.10.1.177,27,32354888,17.2922756649,3.295836866,7.03878354139,1.0
789,1969075,4572264,15.335519045,14.4930744473,819.0,172.20.2.38,19,6541339.0,15.6936524425,2.94443897917,6.70808408385,1.0
620,1086306,11898976,16.291962904,13.8982935077,634.0,172.30.1.119,19,12985282,16.3793271202,2.94443897917,6.45204895444,1.0
29283,546272727,57674030,17.8703175435,20.118628909,29342.0,172.10.2.66,24,603946757,20.2189966014,3.17805383035,10.2867752157,1.0
717,2005365,5395580,15.5010906578,14.511336647,728.0,172.30.1.50,17,7400945.0,15.8171182527,2.83321334406,6.5903010482,1.0
738,1906819,6393284,15.6707586224,14.4609469666,754.0,172.30.1.22,19,8300103.0,15.9317784823,2.94443897917,6.62539236801,1.0
593,1345530,6961198,15.7558621439,14.1122985454,604.0,172.30.2.94,18,8306728.0,15.9325763468,2.8903717579,6.40357419793,1.0
753,1982789,17736182,16.6911172918,14.5000149974,775.0,172.20.1.56,17,19718971,16.7970917252,2.83321334406,6.65286302935,1.0
777,2355404,11752344,16.279563268,14.6722228206,797.0,172.30.1.175,17,14107748,16.462234708,2.83321334406,6.68085467879,1.0
619,2942816,5735520,15.5621889758,14.894877504,631.0,172.20.2.119,17,8678336.0,15.9763403632,2.83321334406,6.44730586254,1.0
1357,244386,2805177,14.8469771966,12.4065042215,47364.0,172.30.0.2,6,3049563.0,14.9305088596,1.79175946923,10.7656177255,1.0
1014,7232296,22193094,16.9152917174,15.7940671094,1054.0,172.20.1.223,21,29425390.0,17.1973684651,3.04452243772,6.9603477291,1.0
692,1709702,16226290,16.6021433243,14.3518296443,733.0,172.30.1.104,19,17935992,16.7023199783,2.94443897917,6.59714570189,1.0
1316,493689,4612501,15.3442807841,13.1096610433,75553.0,172.10.0.2,8,5106190.0,15.4459640872,2.07944154168,11.2325896757,1.0
620,1488101,5830262,15.5785724973,14.2130113684,633.0,172.10.1.18,24,7318363.0,15.805897227,3.17805383035,6.45047042214,1.0
648,1591955,192228,12.1664374465,14.2804733787,655.0,172.30.1.134,17,1784183.0,14.3944711653,2.83321334406,6.48463523564,1.0
763,2815758,12050144,16.304587168,14.8507420551,782.0,172.30.2.88,22,14865902,16.514580692,3.09104245336,6.66185474055,1.0
